,DIV_NAME,SCH_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE,DIPLOMA_CNT,DROPOUT_CNT
60182,Washington County,John S. Battle High,,,N,Y,,60,75.0,16.67,45.0,10.002
60183,Washington County,John S. Battle High,,,N,Y,N,60,75.0,16.67,45.0,10.002
60184,Washington County,John S. Battle High,,5.0,,,,157,85.35,8.28,133.99949999999998,12.999599999999997
60185,Washington County,John S. Battle High,,5.0,,,N,157,85.35,8.28,133.99949999999998,12.999599999999997
60186,Washington County,John S. Battle High,,5.0,,N,,96,92.71,3.13,89.0016,3.0048000000000004
60187,Washington County,John S. Battle High,,5.0,,N,N,96,92.71,3.13,89.0016,3.0048000000000004
60188,Washington County,John S. Battle High,,5.0,,Y,,61,73.77,16.39,44.99969999999999,9.997900000000001
60189,Washington County,John S. Battle High,,5.0,,Y,N,61,73.77,16.39,44.99969999999999,9.997900000000001
60190,Washington County,John S. Battle High,,5.0,N,,,152,86.18,7.89,130.99360000000001,11.992799999999999
60191,Washington County,John S. Battle High,,5.0,N,,N,152,86.18,7.89,130.99360000000001,11.992799999999999
60192,Washington County,John S. Battle High,,5.0,N,N,,94,93.62,2.13,88.00280000000001,2.0022
60193,Washington County,John S. Battle High,,5.0,N,N,N,94,93.62,2.13,88.00280000000001,2.0022
60194,Washington County,John S. Battle High,,5.0,N,Y,,58,74.14,17.24,43.0012,9.9992
60195,Washington County,John S. Battle High,,5.0,N,Y,N,58,74.14,17.24,43.0012,9.9992
60196,Washington County,John S. Battle High,F,,,,,81,90.12,6.17,72.9972,4.9977
60197,Washington County,John S. Battle High,F,,,,N,81,90.12,6.17,72.9972,4.9977
60198,Washington County,John S. Battle High,F,,,N,,53,96.23,1.89,51.001900000000006,1.0017
60199,Washington County,John S. Battle High,F,,,N,N,53,96.23,1.89,51.001900000000006,1.0017
60200,Washington County,John S. Battle High,F,,,Y,,28,78.57,14.29,21.9996,4.0012
60201,Washington County,John S. Battle High,F,,,Y,N,28,78.57,14.29,21.9996,4.0012
60202,Washington County,John S. Battle High,F,,N,,,80,91.25,6.25,73.0,5.0
60203,Washington County,John S. Battle High,F,,N,,N,80,91.25,6.25,73.0,5.0
60204,Washington County,John S. Battle High,F,,N,N,,53,96.23,1.89,51.001900000000006,1.0017
60205,Washington County,John S. Battle High,F,,N,N,N,53,96.23,1.89,51.001900000000006,1.0017
60206,Washington County,John S. Battle High,F,,N,Y,,27,81.48,14.81,21.9996,3.9987
60207,Washington County,John S. Battle High,F,,N,Y,N,27,81.48,14.81,21.9996,3.9987
60208,Washington County,John S. Battle High,F,5.0,,,,78,89.74,6.41,69.99719999999999,4.9998000000000005
60209,Washington County,John S. Battle High,F,5.0,,,N,78,89.74,6.41,69.99719999999999,4.9998000000000005
60210,Washington County,John S. Battle High,F,5.0,,N,,52,96.15,1.92,49.998000000000005,0.9984000000000001
60211,Washington County,John S. Battle High,F,5.0,,N,N,52,96.15,1.92,49.998000000000005,0.9984000000000001
60212,Washington County,John S. Battle High,F,5.0,,Y,,26,76.92,15.38,19.999200000000002,3.9988
60213,Washington County,John S. Battle High,F,5.0,,Y,N,26,76.92,15.38,19.999200000000002,3.9988
60214,Washington County,John S. Battle High,F,5.0,N,,,77,90.91,6.49,70.0007,4.9973
60215,Washington County,John S. Battle High,F,5.0,N,,N,77,90.91,6.49,70.0007,4.9973
60216,Washington County,John S. Battle High,F,5.0,N,N,,52,96.15,1.92,49.998000000000005,0.9984000000000001
60217,Washington County,John S. Battle High,F,5.0,N,N,N,52,96.15,1.92,49.998000000000005,0.9984000000000001
60218,Washington County,John S. Battle High,F,5.0,N,Y,,25,80.0,16.0,20.0,4.0
60219,Washington County,John S. Battle High,F,5.0,N,Y,N,25,80.0,16.0,20.0,4.0
60220,Washington County,John S. Battle High,M,,,,,84,82.14,9.52,68.9976,7.9967999999999995
60221,Washington County,John S. Battle High,M,,,,N,83,81.93,9.64,68.0019,8.0012
60222,Washington County,John S. Battle High,M,,,N,,48,89.58,4.17,42.998400000000004,2.0016
60223,Washington County,John S. Battle High,M,,,N,N,47,89.36,4.26,41.9992,2.0022
60224,Washington County,John S. Battle High,M,,,Y,,36,72.22,16.67,25.999200000000002,6.001200000000001
60225,Washington County,John S. Battle High,M,,,Y,N,36,72.22,16.67,25.999200000000002,6.001200000000001
60226,Washington County,John S. Battle High,M,,N,,,78,82.05,8.97,63.998999999999995,6.996600000000001
60227,Washington County,John S. Battle High,M,,N,,N,77,81.82,9.09,63.0014,6.9993
60228,Washington County,John S. Battle High,M,,N,N,,45,91.11,2.22,40.9995,0.9990000000000001
60229,Washington County,John S. Battle High,M,,N,N,N,44,90.91,2.27,40.0004,0.9987999999999999
60230,Washington County,John S. Battle High,M,,N,Y,,33,69.7,18.18,23.000999999999998,5.9994
60231,Washington County,John S. Battle High,M,,N,Y,N,33,69.7,18.18,23.000999999999998,5.9994
60232,Washington County,John S. Battle High,M,5.0,,,,79,81.01,10.13,63.9979,8.0027
60233,Washington County,John S. Battle High,M,5.0,,,N,79,81.01,10.13,63.9979,8.0027
60234,Washington County,John S. Battle High,M,5.0,,N,,44,88.64,4.55,39.001599999999996,2.002
60235,Washington County,John S. Battle High,M,5.0,,N,N,44,88.64,4.55,39.001599999999996,2.002
60236,Washington County,John S. Battle High,M,5.0,,Y,,35,71.43,17.14,25.000500000000002,5.999
60237,Washington County,John S. Battle High,M,5.0,,Y,N,35,71.43,17.14,25.000500000000002,5.999
60238,Washington County,John S. Battle High,M,5.0,N,,,75,81.33,9.33,60.9975,6.9975
60239,Washington County,John S. Battle High,M,5.0,N,,N,75,81.33,9.33,60.9975,6.9975
60240,Washington County,John S. Battle High,M,5.0,N,N,,42,90.48,2.38,38.0016,0.9995999999999999
60241,Washington County,John S. Battle High,M,5.0,N,N,N,42,90.48,2.38,38.0016,0.9995999999999999
60242,Washington County,John S. Battle High,M,5.0,N,Y,,33,69.7,18.18,23.000999999999998,5.9994
60243,Washington County,John S. Battle High,M,5.0,N,Y,N,33,69.7,18.18,23.000999999999998,5.9994
60244,Washington County,Patrick Henry High,,,,,,104,92.31,1.92,96.0024,1.9968000000000001
60245,Washington County,Patrick Henry High,,,,,N,104,92.31,1.92,96.0024,1.9968000000000001
60246,Washington County,Patrick Henry High,,,,N,,50,96.0,0.0,48.0,0.0
60247,Washington County,Patrick Henry High,,,,N,N,50,96.0,0.0,48.0,0.0
60248,Washington County,Patrick Henry High,,,,Y,,54,88.89,3.7,48.000600000000006,1.9980000000000002
60249,Washington County,Patrick Henry High,,,,Y,N,54,88.89,3.7,48.000600000000006,1.9980000000000002
60250,Washington County,Patrick Henry High,,,N,,,91,91.21,2.2,83.0011,2.0020000000000002
60251,Washington County,Patrick Henry High,,,N,,N,91,91.21,2.2,83.0011,2.0020000000000002
60252,Washington County,Patrick Henry High,,,N,N,,45,95.56,0.0,43.001999999999995,0.0
60253,Washington County,Patrick Henry High,,,N,N,N,45,95.56,0.0,43.001999999999995,0.0
60254,Washington County,Patrick Henry High,,,N,Y,,46,86.96,4.35,40.001599999999996,2.001
60255,Washington County,Patrick Henry High,,,N,Y,N,46,86.96,4.35,40.001599999999996,2.001
60256,Washington County,Patrick Henry High,,,Y,,,13,100.0,0.0,13.0,0.0
60257,Washington County,Patrick Henry High,,,Y,,N,13,100.0,0.0,13.0,0.0
60258,Washington County,Patrick Henry High,,5.0,,,,98,92.86,2.04,91.00280000000001,1.9992
60259,Washington County,Patrick Henry High,,5.0,,,N,98,92.86,2.04,91.00280000000001,1.9992
60260,Washington County,Patrick Henry High,,5.0,,N,,48,95.83,0.0,45.998400000000004,0.0
60261,Washington County,Patrick Henry High,,5.0,,N,N,48,95.83,0.0,45.998400000000004,0.0
60262,Washington County,Patrick Henry High,,5.0,,Y,,50,90.0,4.0,45.0,2.0
60263,Washington County,Patrick Henry High,,5.0,,Y,N,50,90.0,4.0,45.0,2.0
60264,Washington County,Patrick Henry High,,5.0,N,,,87,91.95,2.3,79.99650000000001,2.001
60265,Washington County,Patrick Henry High,,5.0,N,,N,87,91.95,2.3,79.99650000000001,2.001
60266,Washington County,Patrick Henry High,,5.0,N,N,,44,95.45,0.0,41.998000000000005,0.0
60267,Washington County,Patrick Henry High,,5.0,N,N,N,44,95.45,0.0,41.998000000000005,0.0
60268,Washington County,Patrick Henry High,,5.0,N,Y,,43,88.37,4.65,37.999100000000006,1.9995000000000003
60269,Washington County,Patrick Henry High,,5.0,N,Y,N,43,88.37,4.65,37.999100000000006,1.9995000000000003
60270,Washington County,Patrick Henry High,,5.0,Y,,,11,100.0,0.0,11.0,0.0
60271,Washington County,Patrick Henry High,,5.0,Y,,N,11,100.0,0.0,11.0,0.0
60272,Washington County,Patrick Henry High,F,,,,,53,92.45,1.89,48.99850000000001,1.0017
60273,Washington County,Patrick Henry High,F,,,,N,53,92.45,1.89,48.99850000000001,1.0017
60274,Washington County,Patrick Henry High,F,,,N,,27,96.3,0.0,26.000999999999998,0.0
60275,Washington County,Patrick Henry High,F,,,N,N,27,96.3,0.0,26.000999999999998,0.0
60276,Washington County,Patrick Henry High,F,,,Y,,26,88.46,3.85,22.9996,1.0010000000000001
60277,Washington County,Patrick Henry High,F,,,Y,N,26,88.46,3.85,22.9996,1.0010000000000001
60278,Washington County,Patrick Henry High,F,,N,,,49,91.84,2.04,45.001599999999996,0.9996
60279,Washington County,Patrick Henry High,F,,N,,N,49,91.84,2.04,45.001599999999996,0.9996
60280,Washington County,Patrick Henry High,F,,N,N,,25,96.0,0.0,24.0,0.0
60281,Washington County,Patrick Henry High,F,,N,N,N,25,96.0,0.0,24.0,0.0
60282,Washington County,Patrick Henry High,F,,N,Y,,24,87.5,4.17,21.0,1.0008
60283,Washington County,Patrick Henry High,F,,N,Y,N,24,87.5,4.17,21.0,1.0008
60284,Washington County,Patrick Henry High,F,5.0,,,,51,94.12,1.96,48.0012,0.9995999999999999
60285,Washington County,Patrick Henry High,F,5.0,,,N,51,94.12,1.96,48.0012,0.9995999999999999
60286,Washington County,Patrick Henry High,F,5.0,,N,,27,96.3,0.0,26.000999999999998,0.0
60287,Washington County,Patrick Henry High,F,5.0,,N,N,27,96.3,0.0,26.000999999999998,0.0
60288,Washington County,Patrick Henry High,F,5.0,,Y,,24,91.67,4.17,22.000799999999998,1.0008
60289,Washington County,Patrick Henry High,F,5.0,,Y,N,24,91.67,4.17,22.000799999999998,1.0008
60290,Washington County,Patrick Henry High,F,5.0,N,,,47,93.62,2.13,44.001400000000004,1.0011
60291,Washington County,Patrick Henry High,F,5.0,N,,N,47,93.62,2.13,44.001400000000004,1.0011
60292,Washington County,Patrick Henry High,F,5.0,N,N,,25,96.0,0.0,24.0,0.0
60293,Washington County,Patrick Henry High,F,5.0,N,N,N,25,96.0,0.0,24.0,0.0
60294,Washington County,Patrick Henry High,F,5.0,N,Y,,22,90.91,4.55,20.0002,1.001
60295,Washington County,Patrick Henry High,F,5.0,N,Y,N,22,90.91,4.55,20.0002,1.001
60296,Washington County,Patrick Henry High,M,,,,,51,92.16,1.96,47.001599999999996,0.9995999999999999
60297,Washington County,Patrick Henry High,M,,,,N,51,92.16,1.96,47.001599999999996,0.9995999999999999
60298,Washington County,Patrick Henry High,M,,,N,,23,95.65,0.0,21.9995,0.0
60299,Washington County,Patrick Henry High,M,,,N,N,23,95.65,0.0,21.9995,0.0
60300,Washington County,Patrick Henry High,M,,,Y,,28,89.29,3.57,25.001200000000004,0.9995999999999999
60301,Washington County,Patrick Henry High,M,,,Y,N,28,89.29,3.57,25.001200000000004,0.9995999999999999
60302,Washington County,Patrick Henry High,M,,N,,,42,90.48,2.38,38.0016,0.9995999999999999
60303,Washington County,Patrick Henry High,M,,N,,N,42,90.48,2.38,38.0016,0.9995999999999999
60304,Washington County,Patrick Henry High,M,,N,N,,20,95.0,0.0,19.0,0.0
60305,Washington County,Patrick Henry High,M,,N,N,N,20,95.0,0.0,19.0,0.0
60306,Washington County,Patrick Henry High,M,,N,Y,,22,86.36,4.55,18.999200000000002,1.001
60307,Washington County,Patrick Henry High,M,,N,Y,N,22,86.36,4.55,18.999200000000002,1.001
60308,Washington County,Patrick Henry High,M,5.0,,,,47,91.49,2.13,43.000299999999996,1.0011
60309,Washington County,Patrick Henry High,M,5.0,,,N,47,91.49,2.13,43.000299999999996,1.0011
60310,Washington County,Patrick Henry High,M,5.0,,N,,21,95.24,0.0,20.0004,0.0
60311,Washington County,Patrick Henry High,M,5.0,,N,N,21,95.24,0.0,20.0004,0.0
60312,Washington County,Patrick Henry High,M,5.0,,Y,,26,88.46,3.85,22.9996,1.0010000000000001
60313,Washington County,Patrick Henry High,M,5.0,,Y,N,26,88.46,3.85,22.9996,1.0010000000000001
60314,Washington County,Patrick Henry High,M,5.0,N,,,40,90.0,2.5,36.0,1.0
60315,Washington County,Patrick Henry High,M,5.0,N,,N,40,90.0,2.5,36.0,1.0
60316,Washington County,Patrick Henry High,M,5.0,N,N,,19,94.74,0.0,18.0006,0.0
60317,Washington County,Patrick Henry High,M,5.0,N,N,N,19,94.74,0.0,18.0006,0.0
60318,Washington County,Patrick Henry High,M,5.0,N,Y,,21,85.71,4.76,17.9991,0.9995999999999999
60319,Washington County,Patrick Henry High,M,5.0,N,Y,N,21,85.71,4.76,17.9991,0.9995999999999999
60320,Waynesboro City,Waynesboro High,,,,,,241,79.67,7.05,192.0047,16.9905
60321,Waynesboro City,Waynesboro High,,,,,N,236,80.51,6.36,190.0036,15.0096
60322,Waynesboro City,Waynesboro High,,,,N,,131,87.79,3.82,115.00490000000002,5.0042
60323,Waynesboro City,Waynesboro High,,,,N,N,128,88.28,3.13,112.9984,4.0064
60324,Waynesboro City,Waynesboro High,,,,Y,,110,70.0,10.91,77.0,12.001
60325,Waynesboro City,Waynesboro High,,,,Y,N,108,71.3,10.19,77.00399999999999,11.0052
60326,Waynesboro City,Waynesboro High,,,N,,,218,78.9,6.88,172.002,14.998399999999998
60327,Waynesboro City,Waynesboro High,,,N,,N,214,79.91,6.07,171.0074,12.9898
60328,Waynesboro City,Waynesboro High,,,N,N,,118,88.14,3.39,104.0052,4.0002
60329,Waynesboro City,Waynesboro High,,,N,N,N,116,88.79,2.59,102.99640000000001,3.0044
60330,Waynesboro City,Waynesboro High,,,N,Y,,100,68.0,11.0,68.0,11.0
60331,Waynesboro City,Waynesboro High,,,N,Y,N,98,69.39,10.2,68.0022,9.995999999999999
60332,Waynesboro City,Waynesboro High,,,Y,,,23,86.96,8.7,20.000799999999998,2.001
60333,Waynesboro City,Waynesboro High,,,Y,,N,22,86.36,9.09,18.999200000000002,1.9997999999999998
60334,Waynesboro City,Waynesboro High,,,Y,N,,13,84.62,7.69,11.000599999999999,0.9997
60335,Waynesboro City,Waynesboro High,,,Y,N,N,12,83.33,8.33,9.999600000000001,0.9996
60336,Waynesboro City,Waynesboro High,,,Y,Y,,10,90.0,10.0,9.0,1.0
60337,Waynesboro City,Waynesboro High,,,Y,Y,N,10,90.0,10.0,9.0,1.0
60338,Waynesboro City,Waynesboro High,,3.0,,,,46,78.26,13.04,35.9996,5.998399999999999
60339,Waynesboro City,Waynesboro High,,3.0,,,N,46,78.26,13.04,35.9996,5.998399999999999
60340,Waynesboro City,Waynesboro High,,3.0,,N,,15,93.33,6.67,13.999500000000001,1.0005
60341,Waynesboro City,Waynesboro High,,3.0,,N,N,15,93.33,6.67,13.999500000000001,1.0005
60342,Waynesboro City,Waynesboro High,,3.0,,Y,,31,70.97,16.13,22.000700000000002,5.000299999999999
60343,Waynesboro City,Waynesboro High,,3.0,,Y,N,31,70.97,16.13,22.000700000000002,5.000299999999999
60344,Waynesboro City,Waynesboro High,,3.0,N,,,42,78.57,11.9,32.999399999999994,4.998
60345,Waynesboro City,Waynesboro High,,3.0,N,,N,42,78.57,11.9,32.999399999999994,4.998
60346,Waynesboro City,Waynesboro High,,3.0,N,N,,13,100.0,0.0,13.0,0.0
60347,Waynesboro City,Waynesboro High,,3.0,N,N,N,13,100.0,0.0,13.0,0.0
60348,Waynesboro City,Waynesboro High,,3.0,N,Y,,29,68.97,17.24,20.0013,4.9996
60349,Waynesboro City,Waynesboro High,,3.0,N,Y,N,29,68.97,17.24,20.0013,4.9996
60350,Waynesboro City,Waynesboro High,,4.0,,,,17,64.71,17.65,11.0007,3.0004999999999997
60351,Waynesboro City,Waynesboro High,,4.0,,,N,14,78.57,7.14,10.9998,0.9995999999999999
60352,Waynesboro City,Waynesboro High,,4.0,,Y,,14,64.29,14.29,9.0006,2.0006
60353,Waynesboro City,Waynesboro High,,4.0,,Y,N,12,75.0,8.33,9.0,0.9996
60354,Waynesboro City,Waynesboro High,,4.0,N,,,15,60.0,20.0,9.0,3.0
60355,Waynesboro City,Waynesboro High,,4.0,N,,N,12,75.0,8.33,9.0,0.9996
60356,Waynesboro City,Waynesboro High,,4.0,N,Y,,12,58.33,16.67,6.9996,2.0004000000000004
60357,Waynesboro City,Waynesboro High,,4.0,N,Y,N,10,70.0,10.0,7.0,1.0
60358,Waynesboro City,Waynesboro High,,5.0,,,,175,81.14,4.57,141.995,7.9975
60359,Waynesboro City,Waynesboro High,,5.0,,,N,175,81.14,4.57,141.995,7.9975
60360,Waynesboro City,Waynesboro High,,5.0,,N,,111,87.39,2.7,97.00290000000001,2.9970000000000003
60361,Waynesboro City,Waynesboro High,,5.0,,N,N,111,87.39,2.7,97.00290000000001,2.9970000000000003
60362,Waynesboro City,Waynesboro High,,5.0,,Y,,64,70.31,7.81,44.998400000000004,4.9984
60363,Waynesboro City,Waynesboro High,,5.0,,Y,N,64,70.31,7.81,44.998400000000004,4.9984
60364,Waynesboro City,Waynesboro High,,5.0,N,,,159,80.5,4.4,127.995,6.996
60365,Waynesboro City,Waynesboro High,,5.0,N,,N,159,80.5,4.4,127.995,6.996
60366,Waynesboro City,Waynesboro High,,5.0,N,N,,101,87.13,2.97,88.00129999999999,2.9997000000000003
60367,Waynesboro City,Waynesboro High,,5.0,N,N,N,101,87.13,2.97,88.00129999999999,2.9997000000000003
60368,Waynesboro City,Waynesboro High,,5.0,N,Y,,58,68.97,6.9,40.0026,4.002000000000001
60369,Waynesboro City,Waynesboro High,,5.0,N,Y,N,58,68.97,6.9,40.0026,4.002000000000001
60370,Waynesboro City,Waynesboro High,,5.0,Y,,,16,87.5,6.25,14.0,1.0
60371,Waynesboro City,Waynesboro High,,5.0,Y,,N,16,87.5,6.25,14.0,1.0
60372,Waynesboro City,Waynesboro High,,5.0,Y,N,,10,90.0,0.0,9.0,0.0
60373,Waynesboro City,Waynesboro High,,5.0,Y,N,N,10,90.0,0.0,9.0,0.0
60374,Waynesboro City,Waynesboro High,F,,,,,124,79.84,6.45,99.0016,7.998000000000001
60375,Waynesboro City,Waynesboro High,F,,,,N,122,80.33,5.74,98.0026,7.0028
60376,Waynesboro City,Waynesboro High,F,,,N,,64,92.19,3.13,59.001599999999996,2.0032
60377,Waynesboro City,Waynesboro High,F,,,N,N,62,93.55,1.61,58.001,0.9982000000000001
60378,Waynesboro City,Waynesboro High,F,,,Y,,60,66.67,10.0,40.002,6.0
60379,Waynesboro City,Waynesboro High,F,,,Y,N,60,66.67,10.0,40.002,6.0
60380,Waynesboro City,Waynesboro High,F,,N,,,118,78.81,6.78,92.9958,8.0004
60381,Waynesboro City,Waynesboro High,F,,N,,N,117,79.49,5.98,93.0033,6.996600000000001
60382,Waynesboro City,Waynesboro High,F,,N,N,,60,91.67,3.33,55.001999999999995,1.9980000000000002
60383,Waynesboro City,Waynesboro High,F,,N,N,N,59,93.22,1.69,54.99979999999999,0.9971
60384,Waynesboro City,Waynesboro High,F,,N,Y,,58,65.52,10.34,38.001599999999996,5.9972
60385,Waynesboro City,Waynesboro High,F,,N,Y,N,58,65.52,10.34,38.001599999999996,5.9972
60386,Waynesboro City,Waynesboro High,F,3.0,,,,23,65.22,21.74,15.000599999999999,5.0001999999999995
60387,Waynesboro City,Waynesboro High,F,3.0,,,N,23,65.22,21.74,15.000599999999999,5.0001999999999995
60388,Waynesboro City,Waynesboro High,F,3.0,,Y,,16,50.0,31.25,8.0,5.0
60389,Waynesboro City,Waynesboro High,F,3.0,,Y,N,16,50.0,31.25,8.0,5.0
60390,Waynesboro City,Waynesboro High,F,3.0,N,,,23,65.22,21.74,15.000599999999999,5.0001999999999995
60391,Waynesboro City,Waynesboro High,F,3.0,N,,N,23,65.22,21.74,15.000599999999999,5.0001999999999995
60392,Waynesboro City,Waynesboro High,F,3.0,N,Y,,16,50.0,31.25,8.0,5.0
60393,Waynesboro City,Waynesboro High,F,3.0,N,Y,N,16,50.0,31.25,8.0,5.0
60394,Waynesboro City,Waynesboro High,F,5.0,,,,92,84.78,2.17,77.9976,1.9964
60395,Waynesboro City,Waynesboro High,F,5.0,,,N,92,84.78,2.17,77.9976,1.9964
60396,Waynesboro City,Waynesboro High,F,5.0,,N,,55,92.73,1.82,51.00150000000001,1.0010000000000001
60397,Waynesboro City,Waynesboro High,F,5.0,,N,N,55,92.73,1.82,51.00150000000001,1.0010000000000001
60398,Waynesboro City,Waynesboro High,F,5.0,,Y,,37,72.97,2.7,26.9989,0.9990000000000001
60399,Waynesboro City,Waynesboro High,F,5.0,,Y,N,37,72.97,2.7,26.9989,0.9990000000000001
60400,Waynesboro City,Waynesboro High,F,5.0,N,,,87,83.91,2.3,73.0017,2.001
60401,Waynesboro City,Waynesboro High,F,5.0,N,,N,87,83.91,2.3,73.0017,2.001
60402,Waynesboro City,Waynesboro High,F,5.0,N,N,,52,92.31,1.92,48.0012,0.9984000000000001
60403,Waynesboro City,Waynesboro High,F,5.0,N,N,N,52,92.31,1.92,48.0012,0.9984000000000001
60404,Waynesboro City,Waynesboro High,F,5.0,N,Y,,35,71.43,2.86,25.000500000000002,1.001
60405,Waynesboro City,Waynesboro High,F,5.0,N,Y,N,35,71.43,2.86,25.000500000000002,1.001
60406,Waynesboro City,Waynesboro High,M,,,,,117,79.49,7.69,93.0033,8.997300000000001
60407,Waynesboro City,Waynesboro High,M,,,,N,114,80.7,7.02,91.998,8.0028
60408,Waynesboro City,Waynesboro High,M,,,N,,67,83.58,4.48,55.998599999999996,3.0016000000000003
60409,Waynesboro City,Waynesboro High,M,,,N,N,66,83.33,4.55,54.9978,3.003
60410,Waynesboro City,Waynesboro High,M,,,Y,,50,74.0,12.0,37.0,6.0
60411,Waynesboro City,Waynesboro High,M,,,Y,N,48,77.08,10.42,36.998400000000004,5.0016
60412,Waynesboro City,Waynesboro High,M,,N,,,100,79.0,7.0,79.0,7.0
60413,Waynesboro City,Waynesboro High,M,,N,,N,97,80.41,6.19,77.9977,6.004300000000001
60414,Waynesboro City,Waynesboro High,M,,N,N,,58,84.48,3.45,48.998400000000004,2.0010000000000003
60415,Waynesboro City,Waynesboro High,M,,N,N,N,57,84.21,3.51,47.99969999999999,2.0007
60416,Waynesboro City,Waynesboro High,M,,N,Y,,42,71.43,11.9,30.000600000000006,4.998
60417,Waynesboro City,Waynesboro High,M,,N,Y,N,40,75.0,10.0,30.0,4.0
60418,Waynesboro City,Waynesboro High,M,,Y,,,17,82.35,11.76,13.999499999999998,1.9991999999999999
60419,Waynesboro City,Waynesboro High,M,,Y,,N,17,82.35,11.76,13.999499999999998,1.9991999999999999
60420,Waynesboro City,Waynesboro High,M,3.0,,,,23,91.3,4.35,20.999000000000002,1.0005
60421,Waynesboro City,Waynesboro High,M,3.0,,,N,23,91.3,4.35,20.999000000000002,1.0005
60422,Waynesboro City,Waynesboro High,M,3.0,,Y,,15,93.33,0.0,13.999500000000001,0.0
60423,Waynesboro City,Waynesboro High,M,3.0,,Y,N,15,93.33,0.0,13.999500000000001,0.0
60424,Waynesboro City,Waynesboro High,M,3.0,N,,,19,94.74,0.0,18.0006,0.0
60425,Waynesboro City,Waynesboro High,M,3.0,N,,N,19,94.74,0.0,18.0006,0.0
60426,Waynesboro City,Waynesboro High,M,3.0,N,Y,,13,92.31,0.0,12.0003,0.0
60427,Waynesboro City,Waynesboro High,M,3.0,N,Y,N,13,92.31,0.0,12.0003,0.0
60428,Waynesboro City,Waynesboro High,M,4.0,,,,10,70.0,20.0,7.0,2.0
60429,Waynesboro City,Waynesboro High,M,5.0,,,,83,77.11,7.23,64.0013,6.000900000000001
60430,Waynesboro City,Waynesboro High,M,5.0,,,N,83,77.11,7.23,64.0013,6.000900000000001
60431,Waynesboro City,Waynesboro High,M,5.0,,N,,56,82.14,3.57,45.998400000000004,1.9991999999999999
60432,Waynesboro City,Waynesboro High,M,5.0,,N,N,56,82.14,3.57,45.998400000000004,1.9991999999999999
60433,Waynesboro City,Waynesboro High,M,5.0,,Y,,27,66.67,14.81,18.0009,3.9987
60434,Waynesboro City,Waynesboro High,M,5.0,,Y,N,27,66.67,14.81,18.0009,3.9987
60435,Waynesboro City,Waynesboro High,M,5.0,N,,,72,76.39,6.94,55.0008,4.9968
60436,Waynesboro City,Waynesboro High,M,5.0,N,,N,72,76.39,6.94,55.0008,4.9968
60437,Waynesboro City,Waynesboro High,M,5.0,N,N,,49,81.63,4.08,39.9987,1.9992
60438,Waynesboro City,Waynesboro High,M,5.0,N,N,N,49,81.63,4.08,39.9987,1.9992
60439,Waynesboro City,Waynesboro High,M,5.0,N,Y,,23,65.22,13.04,15.000599999999999,2.9991999999999996
60440,Waynesboro City,Waynesboro High,M,5.0,N,Y,N,23,65.22,13.04,15.000599999999999,2.9991999999999996
60441,Waynesboro City,Waynesboro High,M,5.0,Y,,,11,81.82,9.09,9.0002,0.9998999999999999
60442,Waynesboro City,Waynesboro High,M,5.0,Y,,N,11,81.82,9.09,9.0002,0.9998999999999999
60443,West Point,West Point High,,,,,,57,96.49,0.0,54.99929999999999,0.0
60444,West Point,West Point High,,,,,N,57,96.49,0.0,54.99929999999999,0.0
60445,West Point,West Point High,,,,N,,45,97.78,0.0,44.001000000000005,0.0
60446,West Point,West Point High,,,,N,N,45,97.78,0.0,44.001000000000005,0.0
60447,West Point,West Point High,,,,Y,,12,91.67,0.0,11.000399999999999,0.0
60448,West Point,West Point High,,,,Y,N,12,91.67,0.0,11.000399999999999,0.0
60449,West Point,West Point High,,,N,,,51,96.08,0.0,49.0008,0.0
60450,West Point,West Point High,,,N,,N,51,96.08,0.0,49.0008,0.0
60451,West Point,West Point High,,,N,N,,40,97.5,0.0,39.0,0.0
60452,West Point,West Point High,,,N,N,N,40,97.5,0.0,39.0,0.0
60453,West Point,West Point High,,,N,Y,,11,90.91,0.0,10.0001,0.0
60454,West Point,West Point High,,,N,Y,N,11,90.91,0.0,10.0001,0.0
60455,West Point,West Point High,,3.0,,,,10,90.0,0.0,9.0,0.0
60456,West Point,West Point High,,3.0,,,N,10,90.0,0.0,9.0,0.0
60457,West Point,West Point High,,5.0,,,,44,97.73,0.0,43.0012,0.0
60458,West Point,West Point High,,5.0,,,N,44,97.73,0.0,43.0012,0.0
60459,West Point,West Point High,,5.0,,N,,41,97.56,0.0,39.9996,0.0
60460,West Point,West Point High,,5.0,,N,N,41,97.56,0.0,39.9996,0.0
60461,West Point,West Point High,,5.0,N,,,39,97.44,0.0,38.001599999999996,0.0
60462,West Point,West Point High,,5.0,N,,N,39,97.44,0.0,38.001599999999996,0.0
60463,West Point,West Point High,,5.0,N,N,,36,97.22,0.0,34.9992,0.0
60464,West Point,West Point High,,5.0,N,N,N,36,97.22,0.0,34.9992,0.0
60465,West Point,West Point High,F,,,,,34,94.12,0.0,32.0008,0.0
60466,West Point,West Point High,F,,,,N,34,94.12,0.0,32.0008,0.0
60467,West Point,West Point High,F,,,N,,26,96.15,0.0,24.999000000000002,0.0
