,DIV_NUM,DIV_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE,DIPLOMA_CNT,DROPOUT_CNT
915,2.0,Albemarle County,F,99.0,,,N,20,90.0,0.0,18.0,0.0
916,2.0,Albemarle County,F,99.0,,N,,15,86.67,0.0,13.000499999999999,0.0
917,2.0,Albemarle County,F,99.0,,N,N,15,86.67,0.0,13.000499999999999,0.0
918,2.0,Albemarle County,F,99.0,N,,,18,88.89,0.0,16.0002,0.0
919,2.0,Albemarle County,F,99.0,N,,N,18,88.89,0.0,16.0002,0.0
920,2.0,Albemarle County,F,99.0,N,N,,14,85.71,0.0,11.999399999999998,0.0
921,2.0,Albemarle County,F,99.0,N,N,N,14,85.71,0.0,11.999399999999998,0.0
922,2.0,Albemarle County,M,,,,,524,91.6,4.39,479.9839999999999,23.003599999999995
923,2.0,Albemarle County,M,,,,N,499,91.98,4.01,458.9802,20.0099
924,2.0,Albemarle County,M,,,,Y,25,84.0,12.0,21.0,3.0
925,2.0,Albemarle County,M,,,N,,403,93.55,3.72,377.0065,14.9916
926,2.0,Albemarle County,M,,,N,N,397,93.7,3.53,371.98900000000003,14.0141
927,2.0,Albemarle County,M,,,Y,,121,85.12,6.61,102.99520000000001,7.998100000000001
928,2.0,Albemarle County,M,,,Y,N,102,85.29,5.88,86.9958,5.9976
929,2.0,Albemarle County,M,,,Y,Y,19,84.21,10.53,15.999899999999998,2.0007
930,2.0,Albemarle County,M,,N,,,436,90.6,4.59,395.01599999999996,20.0124
931,2.0,Albemarle County,M,,N,,N,414,91.06,4.11,376.9884,17.015400000000003
932,2.0,Albemarle County,M,,N,,Y,22,81.82,13.64,18.0004,3.0008000000000004
933,2.0,Albemarle County,M,,N,N,,351,92.88,3.99,326.00879999999995,14.0049
934,2.0,Albemarle County,M,,N,N,N,345,93.04,3.77,320.98800000000006,13.0065
935,2.0,Albemarle County,M,,N,Y,,85,81.18,7.06,69.003,6.001
936,2.0,Albemarle County,M,,N,Y,N,69,81.16,5.8,56.0004,4.002
937,2.0,Albemarle County,M,,N,Y,Y,16,81.25,12.5,13.0,2.0
938,2.0,Albemarle County,M,,Y,,,88,96.59,3.41,84.9992,3.0008000000000004
939,2.0,Albemarle County,M,,Y,,N,85,96.47,3.53,81.99950000000001,3.0005
940,2.0,Albemarle County,M,,Y,N,,52,98.08,1.92,51.001599999999996,0.9984000000000001
941,2.0,Albemarle County,M,,Y,N,N,52,98.08,1.92,51.001599999999996,0.9984000000000001
942,2.0,Albemarle County,M,,Y,Y,,36,94.44,5.56,33.998400000000004,2.0016
943,2.0,Albemarle County,M,,Y,Y,N,33,93.94,6.06,31.0002,1.9997999999999998
944,2.0,Albemarle County,M,2.0,,,,19,94.74,0.0,18.0006,0.0
945,2.0,Albemarle County,M,2.0,,,N,14,100.0,0.0,14.0,0.0
946,2.0,Albemarle County,M,2.0,,N,,18,100.0,0.0,18.0,0.0
947,2.0,Albemarle County,M,2.0,,N,N,14,100.0,0.0,14.0,0.0
948,2.0,Albemarle County,M,2.0,N,,,19,94.74,0.0,18.0006,0.0
949,2.0,Albemarle County,M,2.0,N,,N,14,100.0,0.0,14.0,0.0
950,2.0,Albemarle County,M,2.0,N,N,,18,100.0,0.0,18.0,0.0
951,2.0,Albemarle County,M,2.0,N,N,N,14,100.0,0.0,14.0,0.0
952,2.0,Albemarle County,M,3.0,,,,69,82.61,10.14,57.0009,6.996600000000001
953,2.0,Albemarle County,M,3.0,,,N,66,83.33,9.09,54.9978,5.9994
954,2.0,Albemarle County,M,3.0,,N,,35,77.14,14.29,26.999000000000002,5.0015
955,2.0,Albemarle County,M,3.0,,N,N,34,79.41,11.76,26.9994,3.9983999999999997
956,2.0,Albemarle County,M,3.0,,Y,,34,88.24,5.88,30.0016,1.9991999999999999
957,2.0,Albemarle County,M,3.0,,Y,N,32,87.5,6.25,28.0,2.0
958,2.0,Albemarle County,M,3.0,N,,,55,78.18,12.73,42.999,7.0015
959,2.0,Albemarle County,M,3.0,N,,N,52,78.85,11.54,41.001999999999995,6.000799999999999
960,2.0,Albemarle County,M,3.0,N,N,,33,75.76,15.15,25.000800000000005,4.9995
961,2.0,Albemarle County,M,3.0,N,N,N,32,78.13,12.5,25.0016,4.0
962,2.0,Albemarle County,M,3.0,N,Y,,22,81.82,9.09,18.0004,1.9997999999999998
963,2.0,Albemarle County,M,3.0,N,Y,N,20,80.0,10.0,16.0,2.0
964,2.0,Albemarle County,M,3.0,Y,,,14,100.0,0.0,14.0,0.0
965,2.0,Albemarle County,M,3.0,Y,,N,14,100.0,0.0,14.0,0.0
966,2.0,Albemarle County,M,3.0,Y,Y,,12,100.0,0.0,12.0,0.0
967,2.0,Albemarle County,M,3.0,Y,Y,N,12,100.0,0.0,12.0,0.0
968,2.0,Albemarle County,M,4.0,,,,38,92.11,5.26,35.001799999999996,1.9988
969,2.0,Albemarle County,M,4.0,,,N,22,95.45,0.0,20.999000000000002,0.0
970,2.0,Albemarle County,M,4.0,,,Y,16,87.5,12.5,14.0,2.0
971,2.0,Albemarle County,M,4.0,,N,,12,100.0,0.0,12.0,0.0
972,2.0,Albemarle County,M,4.0,,N,N,12,100.0,0.0,12.0,0.0
973,2.0,Albemarle County,M,4.0,,Y,,26,88.46,7.69,22.9996,1.9994
974,2.0,Albemarle County,M,4.0,,Y,N,10,90.0,0.0,9.0,0.0
975,2.0,Albemarle County,M,4.0,,Y,Y,16,87.5,12.5,14.0,2.0
976,2.0,Albemarle County,M,4.0,N,,,32,90.63,6.25,29.0016,2.0
977,2.0,Albemarle County,M,4.0,N,,N,19,94.74,0.0,18.0006,0.0
978,2.0,Albemarle County,M,4.0,N,,Y,13,84.62,15.38,11.000599999999999,1.9994
979,2.0,Albemarle County,M,4.0,N,N,,10,100.0,0.0,10.0,0.0
980,2.0,Albemarle County,M,4.0,N,N,N,10,100.0,0.0,10.0,0.0
981,2.0,Albemarle County,M,4.0,N,Y,,22,86.36,9.09,18.999200000000002,1.9997999999999998
982,2.0,Albemarle County,M,4.0,N,Y,Y,13,84.62,15.38,11.000599999999999,1.9994
983,2.0,Albemarle County,M,5.0,,,,381,92.91,3.41,353.9871,12.9921
984,2.0,Albemarle County,M,5.0,,,N,381,92.91,3.41,353.9871,12.9921
985,2.0,Albemarle County,M,5.0,,N,,325,94.46,3.08,306.99499999999995,10.01
986,2.0,Albemarle County,M,5.0,,N,N,325,94.46,3.08,306.99499999999995,10.01
987,2.0,Albemarle County,M,5.0,,Y,,56,83.93,5.36,47.0008,3.0016000000000003
988,2.0,Albemarle County,M,5.0,,Y,N,56,83.93,5.36,47.0008,3.0016000000000003
989,2.0,Albemarle County,M,5.0,N,,,315,92.38,3.17,290.99699999999996,9.9855
990,2.0,Albemarle County,M,5.0,N,,N,315,92.38,3.17,290.99699999999996,9.9855
991,2.0,Albemarle County,M,5.0,N,N,,278,93.88,3.24,260.9864,9.007200000000001
992,2.0,Albemarle County,M,5.0,N,N,N,278,93.88,3.24,260.9864,9.007200000000001
993,2.0,Albemarle County,M,5.0,N,Y,,37,81.08,2.7,29.9996,0.9990000000000001
994,2.0,Albemarle County,M,5.0,N,Y,N,37,81.08,2.7,29.9996,0.9990000000000001
995,2.0,Albemarle County,M,5.0,Y,,,66,95.45,4.55,62.997,3.003
996,2.0,Albemarle County,M,5.0,Y,,N,66,95.45,4.55,62.997,3.003
997,2.0,Albemarle County,M,5.0,Y,N,,47,97.87,2.13,45.998900000000006,1.0011
998,2.0,Albemarle County,M,5.0,Y,N,N,47,97.87,2.13,45.998900000000006,1.0011
999,2.0,Albemarle County,M,5.0,Y,Y,,19,89.47,10.53,16.9993,2.0007
1000,2.0,Albemarle County,M,5.0,Y,Y,N,19,89.47,10.53,16.9993,2.0007
1001,2.0,Albemarle County,M,99.0,,,,14,100.0,0.0,14.0,0.0
1002,2.0,Albemarle County,M,99.0,,,N,14,100.0,0.0,14.0,0.0
1003,2.0,Albemarle County,M,99.0,,N,,11,100.0,0.0,11.0,0.0
1004,2.0,Albemarle County,M,99.0,,N,N,11,100.0,0.0,11.0,0.0
1005,2.0,Albemarle County,M,99.0,N,,,12,100.0,0.0,12.0,0.0
1006,2.0,Albemarle County,M,99.0,N,,N,12,100.0,0.0,12.0,0.0
1007,2.0,Albemarle County,M,99.0,N,N,,10,100.0,0.0,10.0,0.0
1008,2.0,Albemarle County,M,99.0,N,N,N,10,100.0,0.0,10.0,0.0
1009,101.0,Alexandria City,,,,,,817,79.19,15.06,646.9823,123.0402
1010,101.0,Alexandria City,,,,,N,687,80.49,13.83,552.9662999999999,95.0121
1011,101.0,Alexandria City,,,,,Y,130,72.31,21.54,94.00300000000001,28.002
1012,101.0,Alexandria City,,,,N,,348,81.61,14.08,284.0028,48.998400000000004
1013,101.0,Alexandria City,,,,N,N,333,82.28,13.81,273.99240000000003,45.987300000000005
1014,101.0,Alexandria City,,,,N,Y,15,66.67,20.0,10.0005,3.0
1015,101.0,Alexandria City,,,,Y,,469,77.4,15.78,363.0060000000001,74.0082
1016,101.0,Alexandria City,,,,Y,N,354,78.81,13.84,278.98740000000004,48.993599999999994
1017,101.0,Alexandria City,,,,Y,Y,115,73.04,21.74,83.99600000000001,25.000999999999998
1018,101.0,Alexandria City,,,N,,,674,79.67,14.09,536.9758,94.9666
1019,101.0,Alexandria City,,,N,,N,551,81.31,12.52,448.0181,68.98519999999999
1020,101.0,Alexandria City,,,N,,Y,123,72.36,21.14,89.00280000000001,26.002200000000002
1021,101.0,Alexandria City,,,N,N,,297,82.49,13.13,244.9953,38.9961
1022,101.0,Alexandria City,,,N,N,N,283,83.39,12.72,235.9937,35.997600000000006
1023,101.0,Alexandria City,,,N,N,Y,14,64.29,21.43,9.0006,3.0002
1024,101.0,Alexandria City,,,N,Y,,377,77.45,14.85,291.98650000000004,55.9845
1025,101.0,Alexandria City,,,N,Y,N,268,79.1,12.31,211.988,32.9908
1026,101.0,Alexandria City,,,N,Y,Y,109,73.39,21.1,79.99510000000001,22.999000000000002
1027,101.0,Alexandria City,,,Y,,,143,76.92,19.58,109.9956,27.999399999999994
1028,101.0,Alexandria City,,,Y,,N,136,77.21,19.12,105.0056,26.003200000000003
1029,101.0,Alexandria City,,,Y,N,,51,76.47,19.61,38.9997,10.001100000000001
1030,101.0,Alexandria City,,,Y,N,N,50,76.0,20.0,38.0,10.0
1031,101.0,Alexandria City,,,Y,Y,,92,77.17,19.57,70.99640000000001,18.0044
1032,101.0,Alexandria City,,,Y,Y,N,86,77.91,18.6,67.00259999999999,15.996000000000002
1033,101.0,Alexandria City,,2.0,,,,46,91.3,6.52,41.998000000000005,2.9991999999999996
1034,101.0,Alexandria City,,2.0,,,N,29,89.66,6.9,26.0014,2.0010000000000003
1035,101.0,Alexandria City,,2.0,,,Y,17,94.12,5.88,16.0004,0.9995999999999999
1036,101.0,Alexandria City,,2.0,,N,,16,100.0,0.0,16.0,0.0
1037,101.0,Alexandria City,,2.0,,N,N,14,100.0,0.0,14.0,0.0
1038,101.0,Alexandria City,,2.0,,Y,,30,86.67,10.0,26.000999999999998,3.0
1039,101.0,Alexandria City,,2.0,,Y,N,15,80.0,13.33,12.0,1.9994999999999998
1040,101.0,Alexandria City,,2.0,,Y,Y,15,93.33,6.67,13.999500000000001,1.0005
1041,101.0,Alexandria City,,2.0,N,,,46,91.3,6.52,41.998000000000005,2.9991999999999996
1042,101.0,Alexandria City,,2.0,N,,N,29,89.66,6.9,26.0014,2.0010000000000003
1043,101.0,Alexandria City,,2.0,N,,Y,17,94.12,5.88,16.0004,0.9995999999999999
1044,101.0,Alexandria City,,2.0,N,N,,16,100.0,0.0,16.0,0.0
1045,101.0,Alexandria City,,2.0,N,N,N,14,100.0,0.0,14.0,0.0
1046,101.0,Alexandria City,,2.0,N,Y,,30,86.67,10.0,26.000999999999998,3.0
1047,101.0,Alexandria City,,2.0,N,Y,N,15,80.0,13.33,12.0,1.9994999999999998
1048,101.0,Alexandria City,,2.0,N,Y,Y,15,93.33,6.67,13.999500000000001,1.0005
1049,101.0,Alexandria City,,3.0,,,,341,79.47,14.08,270.9927,48.0128
1050,101.0,Alexandria City,,3.0,,,N,305,78.69,14.43,240.0045,44.0115
1051,101.0,Alexandria City,,3.0,,,Y,36,86.11,11.11,30.9996,3.9995999999999996
1052,101.0,Alexandria City,,3.0,,N,,106,80.19,15.09,85.00139999999999,15.9954
1053,101.0,Alexandria City,,3.0,,N,N,103,80.58,14.56,82.9974,14.9968
1054,101.0,Alexandria City,,3.0,,Y,,235,79.15,13.62,186.0025,32.007
1055,101.0,Alexandria City,,3.0,,Y,N,202,77.72,14.36,156.9944,29.007199999999997
1056,101.0,Alexandria City,,3.0,,Y,Y,33,87.88,9.09,29.0004,2.9997
1057,101.0,Alexandria City,,3.0,N,,,261,81.99,11.49,213.9939,29.988899999999997
1058,101.0,Alexandria City,,3.0,N,,N,228,81.58,11.4,186.00239999999997,25.992000000000004
1059,101.0,Alexandria City,,3.0,N,,Y,33,84.85,12.12,28.0005,3.9995999999999996
1060,101.0,Alexandria City,,3.0,N,N,,85,82.35,14.12,69.99749999999999,12.002
1061,101.0,Alexandria City,,3.0,N,N,N,83,83.13,13.25,68.9979,10.9975
1062,101.0,Alexandria City,,3.0,N,Y,,176,81.82,10.23,144.0032,18.0048
1063,101.0,Alexandria City,,3.0,N,Y,N,145,80.69,10.34,117.00049999999999,14.993
1064,101.0,Alexandria City,,3.0,N,Y,Y,31,87.1,9.68,27.000999999999998,3.0008
1065,101.0,Alexandria City,,3.0,Y,,,80,71.25,22.5,57.0,18.0
1066,101.0,Alexandria City,,3.0,Y,,N,77,70.13,23.38,54.000099999999996,18.0026
1067,101.0,Alexandria City,,3.0,Y,N,,21,71.43,19.05,15.000300000000003,4.0005
1068,101.0,Alexandria City,,3.0,Y,N,N,20,70.0,20.0,14.0,4.0
1069,101.0,Alexandria City,,3.0,Y,Y,,59,71.19,23.73,42.0021,14.0007
1070,101.0,Alexandria City,,3.0,Y,Y,N,57,70.18,24.56,40.0026,13.999199999999998
1071,101.0,Alexandria City,,4.0,,,,226,67.26,23.89,152.00760000000002,53.991400000000006
1072,101.0,Alexandria City,,4.0,,,N,160,72.5,19.38,116.0,31.007999999999996
1073,101.0,Alexandria City,,4.0,,,Y,66,54.55,34.85,36.003,23.000999999999998
1074,101.0,Alexandria City,,4.0,,N,,53,56.6,30.19,29.998,16.000700000000002
1075,101.0,Alexandria City,,4.0,,N,N,45,57.78,31.11,26.000999999999998,13.999500000000001
1076,101.0,Alexandria City,,4.0,,Y,,173,70.52,21.97,121.99959999999999,38.0081
1077,101.0,Alexandria City,,4.0,,Y,N,115,78.26,14.78,89.99900000000001,16.997
1078,101.0,Alexandria City,,4.0,,Y,Y,58,55.17,36.21,31.9986,21.0018
1079,101.0,Alexandria City,,4.0,N,,,190,64.74,24.74,123.00599999999999,47.00599999999999
1080,101.0,Alexandria City,,4.0,N,,N,128,69.53,20.31,88.9984,25.996799999999997
1081,101.0,Alexandria City,,4.0,N,,Y,62,54.84,33.87,34.000800000000005,20.9994
1082,101.0,Alexandria City,,4.0,N,N,,46,56.52,28.26,25.999200000000002,12.999600000000001
1083,101.0,Alexandria City,,4.0,N,N,N,38,57.89,28.95,21.9982,11.001
1084,101.0,Alexandria City,,4.0,N,Y,,144,67.36,23.61,96.9984,33.998400000000004
1085,101.0,Alexandria City,,4.0,N,Y,N,90,74.44,16.67,66.996,15.003000000000002
1086,101.0,Alexandria City,,4.0,N,Y,Y,54,55.56,35.19,30.0024,19.002599999999997
1087,101.0,Alexandria City,,4.0,Y,,,36,80.56,19.44,29.0016,6.9984
1088,101.0,Alexandria City,,4.0,Y,,N,32,84.38,15.63,27.0016,5.0016
1089,101.0,Alexandria City,,4.0,Y,Y,,29,86.21,13.79,25.000899999999998,3.9991
1090,101.0,Alexandria City,,4.0,Y,Y,N,25,92.0,8.0,23.0,2.0
1091,101.0,Alexandria City,,5.0,,,,172,90.12,9.3,155.0064,15.996000000000002
1092,101.0,Alexandria City,,5.0,,,N,165,89.7,9.7,148.005,16.005
1093,101.0,Alexandria City,,5.0,,N,,150,89.33,10.67,133.995,16.005
1094,101.0,Alexandria City,,5.0,,N,N,148,89.19,10.81,132.00119999999998,15.998800000000001
1095,101.0,Alexandria City,,5.0,,Y,,22,95.45,0.0,20.999000000000002,0.0
1096,101.0,Alexandria City,,5.0,,Y,N,17,94.12,0.0,16.0004,0.0
1097,101.0,Alexandria City,,5.0,N,,,150,90.67,8.67,136.005,13.005
1098,101.0,Alexandria City,,5.0,N,,N,143,90.21,9.09,129.00029999999998,12.9987
1099,101.0,Alexandria City,,5.0,N,N,,131,90.08,9.92,118.00479999999999,12.9952
1100,101.0,Alexandria City,,5.0,N,N,N,129,89.92,10.08,115.99680000000001,13.0032
1101,101.0,Alexandria City,,5.0,N,Y,,19,94.74,0.0,18.0006,0.0
1102,101.0,Alexandria City,,5.0,N,Y,N,14,92.86,0.0,13.000399999999999,0.0
1103,101.0,Alexandria City,,5.0,Y,,,22,86.36,13.64,18.999200000000002,3.0008000000000004
1104,101.0,Alexandria City,,5.0,Y,,N,22,86.36,13.64,18.999200000000002,3.0008000000000004
1105,101.0,Alexandria City,,5.0,Y,N,,19,84.21,15.79,15.999899999999998,3.0000999999999998
1106,101.0,Alexandria City,,5.0,Y,N,N,19,84.21,15.79,15.999899999999998,3.0000999999999998
1107,101.0,Alexandria City,,99.0,,,,27,96.3,3.7,26.000999999999998,0.9990000000000001
1108,101.0,Alexandria City,,99.0,,,N,23,95.65,4.35,21.9995,1.0005
1109,101.0,Alexandria City,,99.0,,N,,19,94.74,5.26,18.0006,0.9994
1110,101.0,Alexandria City,,99.0,,N,N,19,94.74,5.26,18.0006,0.9994
1111,101.0,Alexandria City,,99.0,N,,,22,95.45,4.55,20.999000000000002,1.001
1112,101.0,Alexandria City,,99.0,N,,N,18,94.44,5.56,16.999200000000002,1.0008
1113,101.0,Alexandria City,,99.0,N,N,,15,93.33,6.67,13.999500000000001,1.0005
1114,101.0,Alexandria City,,99.0,N,N,N,15,93.33,6.67,13.999500000000001,1.0005
1115,101.0,Alexandria City,F,,,,,399,83.46,12.28,333.0054,48.99719999999999
1116,101.0,Alexandria City,F,,,,N,335,84.18,11.34,282.00300000000004,37.989000000000004
1117,101.0,Alexandria City,F,,,,Y,64,79.69,17.19,51.001599999999996,11.001600000000002
1118,101.0,Alexandria City,F,,,N,,152,86.84,11.18,131.9968,16.9936
1119,101.0,Alexandria City,F,,,N,N,147,87.07,11.56,127.99289999999999,16.9932
1120,101.0,Alexandria City,F,,,Y,,247,81.38,12.96,201.0086,32.0112
1121,101.0,Alexandria City,F,,,Y,N,188,81.91,11.17,153.9908,20.9996
1122,101.0,Alexandria City,F,,,Y,Y,59,79.66,18.64,46.999399999999994,10.9976
1123,101.0,Alexandria City,F,,N,,,352,83.52,11.93,293.99039999999997,41.993599999999994
1124,101.0,Alexandria City,F,,N,,N,292,84.25,10.96,246.01,32.0032
1125,101.0,Alexandria City,F,,N,,Y,60,80.0,16.67,48.0,10.002
1126,101.0,Alexandria City,F,,N,N,,138,88.41,10.14,122.0058,13.993200000000002
1127,101.0,Alexandria City,F,,N,N,N,134,88.81,10.45,119.00540000000001,14.003
1128,101.0,Alexandria City,F,,N,Y,,214,80.37,13.08,171.9918,27.9912
1129,101.0,Alexandria City,F,,N,Y,N,158,80.38,11.39,127.00039999999998,17.9962
1130,101.0,Alexandria City,F,,N,Y,Y,56,80.36,17.86,45.001599999999996,10.0016
1131,101.0,Alexandria City,F,,Y,,,47,82.98,14.89,39.000600000000006,6.9983
1132,101.0,Alexandria City,F,,Y,,N,43,83.72,13.95,35.9996,5.9985
1133,101.0,Alexandria City,F,,Y,N,,14,71.43,21.43,10.000200000000001,3.0002
1134,101.0,Alexandria City,F,,Y,N,N,13,69.23,23.08,8.9999,3.0003999999999995
1135,101.0,Alexandria City,F,,Y,Y,,33,87.88,12.12,29.0004,3.9995999999999996
1136,101.0,Alexandria City,F,,Y,Y,N,30,90.0,10.0,27.0,3.0
1137,101.0,Alexandria City,F,2.0,,,,18,94.44,5.56,16.999200000000002,1.0008
1138,101.0,Alexandria City,F,2.0,,,N,11,90.91,9.09,10.0001,0.9998999999999999
1139,101.0,Alexandria City,F,2.0,,Y,,14,92.86,7.14,13.000399999999999,0.9995999999999999
1140,101.0,Alexandria City,F,2.0,N,,,18,94.44,5.56,16.999200000000002,1.0008
1141,101.0,Alexandria City,F,2.0,N,,N,11,90.91,9.09,10.0001,0.9998999999999999
1142,101.0,Alexandria City,F,2.0,N,Y,,14,92.86,7.14,13.000399999999999,0.9995999999999999
1143,101.0,Alexandria City,F,3.0,,,,171,85.96,9.36,146.99159999999998,16.0056
1144,101.0,Alexandria City,F,3.0,,,N,146,84.93,9.59,123.99780000000001,14.001399999999999
1145,101.0,Alexandria City,F,3.0,,,Y,25,92.0,8.0,23.0,2.0
1146,101.0,Alexandria City,F,3.0,,N,,49,85.71,12.24,41.9979,5.9976
1147,101.0,Alexandria City,F,3.0,,N,N,48,85.42,12.5,41.001599999999996,6.0
1148,101.0,Alexandria City,F,3.0,,Y,,122,86.07,8.2,105.0054,10.003999999999998
1149,101.0,Alexandria City,F,3.0,,Y,N,98,84.69,8.16,82.99619999999999,7.9968
1150,101.0,Alexandria City,F,3.0,,Y,Y,24,91.67,8.33,22.000799999999998,1.9992
1151,101.0,Alexandria City,F,3.0,N,,,148,86.49,8.78,128.00519999999997,12.994399999999999
1152,101.0,Alexandria City,F,3.0,N,,N,125,85.6,8.8,107.0,11.0
1153,101.0,Alexandria City,F,3.0,N,,Y,23,91.3,8.7,20.999000000000002,2.001
1154,101.0,Alexandria City,F,3.0,N,N,,43,88.37,11.63,37.999100000000006,5.000900000000001
1155,101.0,Alexandria City,F,3.0,N,N,N,43,88.37,11.63,37.999100000000006,5.000900000000001
1156,101.0,Alexandria City,F,3.0,N,Y,,105,85.71,7.62,89.99549999999999,8.001
1157,101.0,Alexandria City,F,3.0,N,Y,N,82,84.15,7.32,69.003,6.0024
1158,101.0,Alexandria City,F,3.0,N,Y,Y,23,91.3,8.7,20.999000000000002,2.001
1159,101.0,Alexandria City,F,3.0,Y,,,23,82.61,13.04,19.0003,2.9991999999999996
1160,101.0,Alexandria City,F,3.0,Y,,N,21,80.95,14.29,16.9995,3.0008999999999997
1161,101.0,Alexandria City,F,3.0,Y,Y,,17,88.24,11.76,15.0008,1.9991999999999999
1162,101.0,Alexandria City,F,3.0,Y,Y,N,16,87.5,12.5,14.0,2.0
1163,101.0,Alexandria City,F,4.0,,,,114,72.81,20.18,83.0034,23.0052
1164,101.0,Alexandria City,F,4.0,,,N,87,77.01,16.09,66.99870000000001,13.998299999999999
1165,101.0,Alexandria City,F,4.0,,,Y,27,59.26,33.33,16.0002,8.9991
1166,101.0,Alexandria City,F,4.0,,N,,20,75.0,15.0,15.0,3.0
1167,101.0,Alexandria City,F,4.0,,N,N,17,76.47,17.65,12.9999,3.0004999999999997
1168,101.0,Alexandria City,F,4.0,,Y,,94,72.34,21.28,67.9996,20.003200000000003
1169,101.0,Alexandria City,F,4.0,,Y,N,70,77.14,15.71,53.998000000000005,10.997
1170,101.0,Alexandria City,F,4.0,,Y,Y,24,58.33,37.5,13.9992,9.0
1171,101.0,Alexandria City,F,4.0,N,,,97,71.13,20.62,68.9961,20.0014
1172,101.0,Alexandria City,F,4.0,N,,N,72,75.0,16.67,54.0,12.002400000000002
1173,101.0,Alexandria City,F,4.0,N,,Y,25,60.0,32.0,15.0,8.0
1174,101.0,Alexandria City,F,4.0,N,N,,18,77.78,11.11,14.000399999999999,1.9997999999999998
1175,101.0,Alexandria City,F,4.0,N,N,N,15,80.0,13.33,12.0,1.9994999999999998
1176,101.0,Alexandria City,F,4.0,N,Y,,79,69.62,22.78,54.99980000000001,17.9962
1177,101.0,Alexandria City,F,4.0,N,Y,N,57,73.68,17.54,41.997600000000006,9.9978
1178,101.0,Alexandria City,F,4.0,N,Y,Y,22,59.09,36.36,12.9998,7.999199999999999
1179,101.0,Alexandria City,F,4.0,Y,,,17,82.35,17.65,13.999499999999998,3.0004999999999997
1180,101.0,Alexandria City,F,4.0,Y,,N,15,86.67,13.33,13.000499999999999,1.9994999999999998
1181,101.0,Alexandria City,F,4.0,Y,Y,,15,86.67,13.33,13.000499999999999,1.9994999999999998
1182,101.0,Alexandria City,F,4.0,Y,Y,N,13,92.31,7.69,12.0003,0.9997
1183,101.0,Alexandria City,F,5.0,,,,79,89.87,8.86,70.99730000000001,6.9994
1184,101.0,Alexandria City,F,5.0,,,N,76,89.47,9.21,67.9972,6.9996
1185,101.0,Alexandria City,F,5.0,,N,,66,89.39,10.61,58.9974,7.0026
1186,101.0,Alexandria City,F,5.0,,N,N,65,89.23,10.77,57.9995,7.0005
1187,101.0,Alexandria City,F,5.0,,Y,,13,92.31,0.0,12.0003,0.0
1188,101.0,Alexandria City,F,5.0,,Y,N,11,90.91,0.0,10.0001,0.0
1189,101.0,Alexandria City,F,5.0,N,,,74,90.54,8.11,66.9996,6.0014
1190,101.0,Alexandria City,F,5.0,N,,N,71,90.14,8.45,63.999399999999994,5.999499999999999
1191,101.0,Alexandria City,F,5.0,N,N,,62,90.32,9.68,55.99839999999999,6.0016
1192,101.0,Alexandria City,F,5.0,N,N,N,61,90.16,9.84,54.997600000000006,6.0024
1193,101.0,Alexandria City,F,5.0,N,Y,,12,91.67,0.0,11.000399999999999,0.0
1194,101.0,Alexandria City,F,5.0,N,Y,N,10,90.0,0.0,9.0,0.0
1195,101.0,Alexandria City,F,99.0,,,,15,93.33,6.67,13.999500000000001,1.0005
1196,101.0,Alexandria City,F,99.0,,,N,13,92.31,7.69,12.0003,0.9997
1197,101.0,Alexandria City,F,99.0,,N,,12,91.67,8.33,11.000399999999999,0.9996
1198,101.0,Alexandria City,F,99.0,,N,N,12,91.67,8.33,11.000399999999999,0.9996
1199,101.0,Alexandria City,F,99.0,N,,,13,92.31,7.69,12.0003,0.9997
1200,101.0,Alexandria City,F,99.0,N,,N,11,90.91,9.09,10.0001,0.9998999999999999
1201,101.0,Alexandria City,F,99.0,N,N,,10,90.0,10.0,9.0,1.0
1202,101.0,Alexandria City,F,99.0,N,N,N,10,90.0,10.0,9.0,1.0
1203,101.0,Alexandria City,M,,,,,418,75.12,17.7,314.00160000000005,73.98599999999999
1204,101.0,Alexandria City,M,,,,N,352,76.99,16.19,271.0048,56.9888
1205,101.0,Alexandria City,M,,,,Y,66,65.15,25.76,42.999,17.0016
1206,101.0,Alexandria City,M,,,N,,196,77.55,16.33,151.998,32.0068
1207,101.0,Alexandria City,M,,,N,N,186,78.49,15.59,145.9914,28.9974
1208,101.0,Alexandria City,M,,,N,Y,10,60.0,30.0,6.0,3.0
1209,101.0,Alexandria City,M,,,Y,,222,72.97,18.92,161.9934,42.00240000000001
1210,101.0,Alexandria City,M,,,Y,N,166,75.3,16.87,124.99799999999999,28.0042
1211,101.0,Alexandria City,M,,,Y,Y,56,66.07,25.0,36.999199999999995,14.0
1212,101.0,Alexandria City,M,,N,,,322,75.47,16.46,243.0134,53.0012
1213,101.0,Alexandria City,M,,N,,N,259,77.99,14.29,201.9941,37.0111
1214,101.0,Alexandria City,M,,N,,Y,63,65.08,25.4,41.0004,16.002
1215,101.0,Alexandria City,M,,N,N,,159,77.36,15.72,123.0024,24.9948
1216,101.0,Alexandria City,M,,N,N,N,149,78.52,14.77,116.9948,22.0073
1217,101.0,Alexandria City,M,,N,N,Y,10,60.0,30.0,6.0,3.0
